# of model parameters: 11168842
--------------------- Training -------------------------------

Training Epoch: [0001 | 0200] LR: 0.050000
[epoch: 0001] (0001/0391) | Loss: 2.3039 | top1: 7.8125 | top5: 46.0938 
[epoch: 0001] (0251/0391) | Loss: 1.5540 | top1: 40.9612 | top5: 87.2852 
[epoch: 0001] (0261/0391) | Loss: 1.5446 | top1: 41.4631 | top5: 87.6018 
[epoch: 0001] (0271/0391) | Loss: 1.5337 | top1: 41.8704 | top5: 87.8344 
[epoch: 0001] (0281/0391) | Loss: 1.5252 | top1: 42.1819 | top5: 88.0255 
[epoch: 0001] (0291/0391) | Loss: 1.5142 | top1: 42.5929 | top5: 88.2705 
[epoch: 0001] (0301/0391) | Loss: 1.5030 | top1: 43.0648 | top5: 88.5045 
[epoch: 0001] (0311/0391) | Loss: 1.4938 | top1: 43.1798 | top5: 88.5927 
[epoch: 0001] (0321/0391) | Loss: 1.4835 | top1: 43.5480 | top5: 88.7923 
[epoch: 0001] (0331/0391) | Loss: 1.4749 | top1: 43.9270 | top5: 88.9846 
[epoch: 0001] (0341/0391) | Loss: 1.4651 | top1: 44.2678 | top5: 89.1519 
[epoch: 0001] (0351/0391) | Loss: 1.4567 | top1: 44.7249 | top5: 89.3519 
[epoch: 0001] (0361/0391) | Loss: 1.4467 | top1: 45.0939 | top5: 89.5040 
[epoch: 0001] (0371/0391) | Loss: 1.4382 | top1: 45.5041 | top5: 89.6732 
[epoch: 0001] (0381/0391) | Loss: 1.4293 | top1: 45.8005 | top5: 89.8191 
[epoch: 0001] (0391/0391) | Loss: 1.4213 | top1: 46.1780 | top5: 89.9620 

Training Epoch: [0002 | 0200] LR: 0.050000
[epoch: 0002] (0001/0391) | Loss: 1.2314 | top1: 53.1250 | top5: 95.3125 
[epoch: 0002] (0011/0391) | Loss: 1.0466 | top1: 61.2216 | top5: 96.3068 
[epoch: 0002] (0021/0391) | Loss: 1.0596 | top1: 59.6726 | top5: 96.1310 
[epoch: 0002] (0031/0391) | Loss: 1.0574 | top1: 60.3075 | top5: 95.9677 
[epoch: 0002] (0041/0391) | Loss: 1.0578 | top1: 60.5755 | top5: 96.0938 
[epoch: 0002] (0051/0391) | Loss: 1.0600 | top1: 60.3248 | top5: 96.0478 
[epoch: 0002] (0061/0391) | Loss: 1.0530 | top1: 60.5405 | top5: 95.8248 
[epoch: 0002] (0071/0391) | Loss: 1.0481 | top1: 60.6734 | top5: 95.8297 
[epoch: 0002] (0081/0391) | Loss: 1.0454 | top1: 61.2172 | top5: 95.9008 
[epoch: 0002] (0091/0391) | Loss: 1.0440 | top1: 61.2380 | top5: 95.9049 
[epoch: 0002] (0101/0391) | Loss: 1.0437 | top1: 61.2624 | top5: 95.9081 
[epoch: 0002] (0111/0391) | Loss: 1.0376 | top1: 61.6061 | top5: 95.9389 
[epoch: 0002] (0121/0391) | Loss: 1.0353 | top1: 61.8995 | top5: 95.9582 
[epoch: 0002] (0131/0391) | Loss: 1.0300 | top1: 62.2376 | top5: 96.0520 
[epoch: 0002] (0141/0391) | Loss: 1.0229 | top1: 62.2174 | top5: 96.1159 
[epoch: 0002] (0151/0391) | Loss: 1.0169 | top1: 62.4276 | top5: 96.2024 
[epoch: 0002] (0161/0391) | Loss: 1.0072 | top1: 62.8348 | top5: 96.2733 
[epoch: 0002] (0171/0391) | Loss: 1.0021 | top1: 62.8335 | top5: 96.2445 
[epoch: 0002] (0181/0391) | Loss: 0.9966 | top1: 63.0568 | top5: 96.2923 
[epoch: 0002] (0191/0391) | Loss: 0.9937 | top1: 63.0440 | top5: 96.3228 
[epoch: 0002] (0201/0391) | Loss: 0.9887 | top1: 63.2851 | top5: 96.3814 
[epoch: 0002] (0211/0391) | Loss: 0.9836 | top1: 63.4294 | top5: 96.4344 
[epoch: 0002] (0221/0391) | Loss: 0.9790 | top1: 63.6135 | top5: 96.4932 
[epoch: 0002] (0231/0391) | Loss: 0.9731 | top1: 63.9205 | top5: 96.5436 
[epoch: 0002] (0241/0391) | Loss: 0.9699 | top1: 63.8842 | top5: 96.5411 
[epoch: 0002] (0251/0391) | Loss: 0.9660 | top1: 64.1559 | top5: 96.6104 
[epoch: 0002] (0261/0391) | Loss: 0.9621 | top1: 64.2092 | top5: 96.6385 
[epoch: 0002] (0271/0391) | Loss: 0.9603 | top1: 64.2470 | top5: 96.6444 
[epoch: 0002] (0281/0391) | Loss: 0.9571 | top1: 64.2655 | top5: 96.6748 
[epoch: 0002] (0291/0391) | Loss: 0.9549 | top1: 64.3847 | top5: 96.7220 
[epoch: 0002] (0301/0391) | Loss: 0.9510 | top1: 64.5037 | top5: 96.7582 
[epoch: 0002] (0311/0391) | Loss: 0.9465 | top1: 64.6704 | top5: 96.8122 
[epoch: 0002] (0321/0391) | Loss: 0.9437 | top1: 64.6758 | top5: 96.7874 
[epoch: 0002] (0331/0391) | Loss: 0.9390 | top1: 64.8249 | top5: 96.8254 
[epoch: 0002] (0341/0391) | Loss: 0.9362 | top1: 64.9698 | top5: 96.8429 
[epoch: 0002] (0351/0391) | Loss: 0.9334 | top1: 65.1798 | top5: 96.8861 
[epoch: 0002] (0361/0391) | Loss: 0.9297 | top1: 65.3502 | top5: 96.9096 
[epoch: 0002] (0371/0391) | Loss: 0.9264 | top1: 65.5008 | top5: 96.9361 
[epoch: 0002] (0381/0391) | Loss: 0.9222 | top1: 65.6804 | top5: 96.9570 
[epoch: 0002] (0391/0391) | Loss: 0.9183 | top1: 65.9060 | top5: 96.9900 

Training Epoch: [0003 | 0200] LR: 0.050000
[epoch: 0003] (0001/0391) | Loss: 0.7151 | top1: 75.7812 | top5: 100.0000 
[epoch: 0003] (0011/0391) | Loss: 0.7399 | top1: 73.0824 | top5: 98.7216 
[epoch: 0003] (0021/0391) | Loss: 0.7566 | top1: 73.6979 | top5: 98.6607 
[epoch: 0003] (0031/0391) | Loss: 0.7651 | top1: 73.4627 | top5: 98.4375 
[epoch: 0003] (0041/0391) | Loss: 0.7651 | top1: 72.0084 | top5: 98.3994 
[epoch: 0003] (0051/0391) | Loss: 0.7706 | top1: 71.8597 | top5: 98.2537 
[epoch: 0003] (0061/0391) | Loss: 0.7701 | top1: 72.0031 | top5: 98.2454 
[epoch: 0003] (0071/0391) | Loss: 0.7676 | top1: 71.8310 | top5: 98.1514 
[epoch: 0003] (0081/0391) | Loss: 0.7632 | top1: 71.3445 | top5: 98.0131 
[epoch: 0003] (0091/0391) | Loss: 0.7580 | top1: 71.7891 | top5: 98.0512 
[epoch: 0003] (0101/0391) | Loss: 0.7526 | top1: 71.8518 | top5: 98.1204 
[epoch: 0003] (0111/0391) | Loss: 0.7524 | top1: 71.9806 | top5: 98.1630 
[epoch: 0003] (0121/0391) | Loss: 0.7486 | top1: 72.0945 | top5: 98.1340 
[epoch: 0003] (0131/0391) | Loss: 0.7484 | top1: 72.0301 | top5: 98.1572 
[epoch: 0003] (0141/0391) | Loss: 0.7483 | top1: 72.2352 | top5: 98.1660 
[epoch: 0003] (0151/0391) | Loss: 0.7449 | top1: 72.4700 | top5: 98.1633 
[epoch: 0003] (0161/0391) | Loss: 0.7441 | top1: 72.6854 | top5: 98.1949 
[epoch: 0003] (0171/0391) | Loss: 0.7404 | top1: 72.9715 | top5: 98.2456 
[epoch: 0003] (0181/0391) | Loss: 0.7374 | top1: 73.0318 | top5: 98.2692 
[epoch: 0003] (0191/0391) | Loss: 0.7351 | top1: 73.0407 | top5: 98.2412 
[epoch: 0003] (0201/0391) | Loss: 0.7326 | top1: 73.1615 | top5: 98.2781 
[epoch: 0003] (0211/0391) | Loss: 0.7326 | top1: 73.1524 | top5: 98.2820 
[epoch: 0003] (0221/0391) | Loss: 0.7318 | top1: 73.0592 | top5: 98.2678 
[epoch: 0003] (0231/0391) | Loss: 0.7289 | top1: 73.2008 | top5: 98.2616 
[epoch: 0003] (0241/0391) | Loss: 0.7260 | top1: 73.4083 | top5: 98.2754 
[epoch: 0003] (0251/0391) | Loss: 0.7249 | top1: 73.3784 | top5: 98.2103 
[epoch: 0003] (0261/0391) | Loss: 0.7246 | top1: 73.5063 | top5: 98.2250 
[epoch: 0003] (0271/0391) | Loss: 0.7224 | top1: 73.6883 | top5: 98.2328 
[epoch: 0003] (0281/0391) | Loss: 0.7216 | top1: 73.8379 | top5: 98.2540 
[epoch: 0003] (0291/0391) | Loss: 0.7193 | top1: 74.0040 | top5: 98.2630 
[epoch: 0003] (0301/0391) | Loss: 0.7182 | top1: 73.9852 | top5: 98.2766 
[epoch: 0003] (0311/0391) | Loss: 0.7165 | top1: 73.9399 | top5: 98.2692 
[epoch: 0003] (0321/0391) | Loss: 0.7161 | top1: 73.9437 | top5: 98.2769 
[epoch: 0003] (0331/0391) | Loss: 0.7153 | top1: 73.9591 | top5: 98.2723 
[epoch: 0003] (0341/0391) | Loss: 0.7150 | top1: 73.9644 | top5: 98.2382 
[epoch: 0003] (0351/0391) | Loss: 0.7136 | top1: 73.8137 | top5: 98.2261 
[epoch: 0003] (0361/0391) | Loss: 0.7135 | top1: 73.8314 | top5: 98.2297 
[epoch: 0003] (0371/0391) | Loss: 0.7125 | top1: 73.8523 | top5: 98.2206 
[epoch: 0003] (0381/0391) | Loss: 0.7107 | top1: 73.9153 | top5: 98.2448 
[epoch: 0003] (0391/0391) | Loss: 0.7085 | top1: 73.9440 | top5: 98.2660 

Training Epoch: [0004 | 0200] LR: 0.050000
[epoch: 0004] (0001/0391) | Loss: 0.6117 | top1: 77.3438 | top5: 99.2188 
[epoch: 0004] (0011/0391) | Loss: 0.6230 | top1: 76.7756 | top5: 98.3665 
[epoch: 0004] (0021/0391) | Loss: 0.6236 | top1: 76.7113 | top5: 98.4003 
[epoch: 0004] (0031/0391) | Loss: 0.6253 | top1: 76.5121 | top5: 98.4879 
[epoch: 0004] (0041/0391) | Loss: 0.6293 | top1: 76.8864 | top5: 98.7043 
[epoch: 0004] (0051/0391) | Loss: 0.6283 | top1: 76.4706 | top5: 98.5447 
[epoch: 0004] (0061/0391) | Loss: 0.6288 | top1: 76.4216 | top5: 98.5656 
[epoch: 0004] (0071/0391) | Loss: 0.6314 | top1: 76.3974 | top5: 98.6026 
[epoch: 0004] (0081/0391) | Loss: 0.6260 | top1: 76.7361 | top5: 98.6208 
[epoch: 0004] (0091/0391) | Loss: 0.6230 | top1: 76.8458 | top5: 98.6521 
[epoch: 0004] (0101/0391) | Loss: 0.6240 | top1: 77.0343 | top5: 98.6463 
[epoch: 0004] (0111/0391) | Loss: 0.6222 | top1: 77.1889 | top5: 98.6486 
[epoch: 0004] (0121/0391) | Loss: 0.6212 | top1: 77.2340 | top5: 98.6635 
[epoch: 0004] (0131/0391) | Loss: 0.6176 | top1: 77.4511 | top5: 98.7178 
[epoch: 0004] (0141/0391) | Loss: 0.6168 | top1: 77.4158 | top5: 98.7312 
[epoch: 0004] (0151/0391) | Loss: 0.6173 | top1: 77.4990 | top5: 98.6962 
[epoch: 0004] (0161/0391) | Loss: 0.6188 | top1: 77.2613 | top5: 98.7238 
[epoch: 0004] (0171/0391) | Loss: 0.6199 | top1: 77.0925 | top5: 98.7162 
[epoch: 0004] (0181/0391) | Loss: 0.6215 | top1: 76.9984 | top5: 98.6922 
[epoch: 0004] (0191/0391) | Loss: 0.6215 | top1: 77.1556 | top5: 98.6911 
[epoch: 0004] (0201/0391) | Loss: 0.6194 | top1: 77.4215 | top5: 98.7174 
[epoch: 0004] (0211/0391) | Loss: 0.6183 | top1: 77.4363 | top5: 98.7152 
[epoch: 0004] (0221/0391) | Loss: 0.6154 | top1: 77.5771 | top5: 98.7521 
[epoch: 0004] (0231/0391) | Loss: 0.6141 | top1: 77.7158 | top5: 98.7622 
[epoch: 0004] (0241/0391) | Loss: 0.6110 | top1: 77.9564 | top5: 98.8006 
[epoch: 0004] (0251/0391) | Loss: 0.6110 | top1: 77.9289 | top5: 98.7986 
[epoch: 0004] (0261/0391) | Loss: 0.6100 | top1: 77.9843 | top5: 98.7937 
[epoch: 0004] (0271/0391) | Loss: 0.6082 | top1: 78.0500 | top5: 98.7921 
[epoch: 0004] (0281/0391) | Loss: 0.6090 | top1: 78.0194 | top5: 98.7656 
[epoch: 0004] (0291/0391) | Loss: 0.6075 | top1: 78.0659 | top5: 98.7731 
[epoch: 0004] (0301/0391) | Loss: 0.6059 | top1: 78.1899 | top5: 98.7801 
[epoch: 0004] (0311/0391) | Loss: 0.6050 | top1: 78.2707 | top5: 98.7992 
[epoch: 0004] (0321/0391) | Loss: 0.6036 | top1: 78.3757 | top5: 98.8147 
[epoch: 0004] (0331/0391) | Loss: 0.6032 | top1: 78.4578 | top5: 98.8222 
[epoch: 0004] (0341/0391) | Loss: 0.6030 | top1: 78.4732 | top5: 98.8087 
[epoch: 0004] (0351/0391) | Loss: 0.6032 | top1: 78.4722 | top5: 98.8092 
[epoch: 0004] (0361/0391) | Loss: 0.6015 | top1: 78.5081 | top5: 98.8054 
[epoch: 0004] (0371/0391) | Loss: 0.6019 | top1: 78.4198 | top5: 98.7871 
[epoch: 0004] (0381/0391) | Loss: 0.6010 | top1: 78.3731 | top5: 98.7922 
[epoch: 0004] (0391/0391) | Loss: 0.6002 | top1: 78.3980 | top5: 98.7880 

Training Epoch: [0005 | 0200] LR: 0.050000
[epoch: 0005] (0001/0391) | Loss: 0.5623 | top1: 77.3438 | top5: 96.8750 
[epoch: 0005] (0011/0391) | Loss: 0.5567 | top1: 81.4631 | top5: 98.4375 
[epoch: 0005] (0021/0391) | Loss: 0.5275 | top1: 81.2872 | top5: 98.9583 
[epoch: 0005] (0031/0391) | Loss: 0.5299 | top1: 81.7036 | top5: 99.0675 
[epoch: 0005] (0041/0391) | Loss: 0.5352 | top1: 81.6502 | top5: 99.0854 
[epoch: 0005] (0051/0391) | Loss: 0.5420 | top1: 81.6023 | top5: 99.1575 
[epoch: 0005] (0061/0391) | Loss: 0.5476 | top1: 81.5574 | top5: 99.1291 
[epoch: 0005] (0071/0391) | Loss: 0.5445 | top1: 81.8112 | top5: 99.1307 
[epoch: 0005] (0081/0391) | Loss: 0.5442 | top1: 81.5394 | top5: 99.0934 
[epoch: 0005] (0091/0391) | Loss: 0.5463 | top1: 80.9667 | top5: 99.0299 
[epoch: 0005] (0101/0391) | Loss: 0.5434 | top1: 80.8400 | top5: 99.0408 
[epoch: 0005] (0111/0391) | Loss: 0.5406 | top1: 81.0600 | top5: 99.0850 
[epoch: 0005] (0121/0391) | Loss: 0.5427 | top1: 81.1144 | top5: 99.0832 
[epoch: 0005] (0131/0391) | Loss: 0.5386 | top1: 81.2560 | top5: 99.0935 
[epoch: 0005] (0141/0391) | Loss: 0.5352 | top1: 81.5270 | top5: 99.1412 
[epoch: 0005] (0151/0391) | Loss: 0.5342 | top1: 81.5087 | top5: 99.1515 
[epoch: 0005] (0161/0391) | Loss: 0.5339 | top1: 81.5120 | top5: 99.1460 
[epoch: 0005] (0171/0391) | Loss: 0.5344 | top1: 81.4465 | top5: 99.1457 
[epoch: 0005] (0181/0391) | Loss: 0.5340 | top1: 81.4615 | top5: 99.1367 
[epoch: 0005] (0191/0391) | Loss: 0.5337 | top1: 81.3195 | top5: 99.1288 
[epoch: 0005] (0201/0391) | Loss: 0.5314 | top1: 81.1567 | top5: 99.0905 
[epoch: 0005] (0211/0391) | Loss: 0.5325 | top1: 81.2204 | top5: 99.0966 
[epoch: 0005] (0221/0391) | Loss: 0.5344 | top1: 81.2288 | top5: 99.0809 
[epoch: 0005] (0231/0391) | Loss: 0.5337 | top1: 81.2500 | top5: 99.0699 
[epoch: 0005] (0241/0391) | Loss: 0.5336 | top1: 81.2597 | top5: 99.0696 
[epoch: 0005] (0251/0391) | Loss: 0.5328 | top1: 81.2687 | top5: 99.0662 
[epoch: 0005] (0261/0391) | Loss: 0.5321 | top1: 81.2979 | top5: 99.0751 
[epoch: 0005] (0271/0391) | Loss: 0.5312 | top1: 81.3567 | top5: 99.0919 
[epoch: 0005] (0281/0391) | Loss: 0.5311 | top1: 81.3946 | top5: 99.1020 
[epoch: 0005] (0291/0391) | Loss: 0.5324 | top1: 81.3574 | top5: 99.0899 
[epoch: 0005] (0301/0391) | Loss: 0.5327 | top1: 81.2967 | top5: 99.0812 
[epoch: 0005] (0311/0391) | Loss: 0.5312 | top1: 81.3279 | top5: 99.0756 
[epoch: 0005] (0321/0391) | Loss: 0.5309 | top1: 81.3814 | top5: 99.0703 
[epoch: 0005] (0331/0391) | Loss: 0.5316 | top1: 81.4365 | top5: 99.0701 
[epoch: 0005] (0341/0391) | Loss: 0.5322 | top1: 81.4539 | top5: 99.0584 
[epoch: 0005] (0351/0391) | Loss: 0.5316 | top1: 81.5327 | top5: 99.0674 
[epoch: 0005] (0361/0391) | Loss: 0.5328 | top1: 81.5140 | top5: 99.0738 
[epoch: 0005] (0371/0391) | Loss: 0.5315 | top1: 81.4143 | top5: 99.0566 
[epoch: 0005] (0381/0391) | Loss: 0.5316 | top1: 81.4427 | top5: 99.0691 
[epoch: 0005] (0391/0391) | Loss: 0.5312 | top1: 81.5020 | top5: 99.0620 

Training Epoch: [0006 | 0200] LR: 0.050000
[epoch: 0006] (0001/0391) | Loss: 0.4573 | top1: 83.5938 | top5: 98.4375 
[epoch: 0006] (0011/0391) | Loss: 0.5043 | top1: 84.8722 | top5: 98.8636 
[epoch: 0006] (0021/0391) | Loss: 0.4915 | top1: 84.4866 | top5: 98.9583 
[epoch: 0006] (0031/0391) | Loss: 0.5086 | top1: 83.3921 | top5: 98.9415 
[epoch: 0006] (0041/0391) | Loss: 0.5056 | top1: 83.4794 | top5: 99.1235 
[epoch: 0006] (0051/0391) | Loss: 0.5045 | top1: 83.9614 | top5: 99.2034 
[epoch: 0006] (0061/0391) | Loss: 0.5039 | top1: 83.9524 | top5: 99.2828 
[epoch: 0006] (0071/0391) | Loss: 0.5001 | top1: 83.7588 | top5: 99.2738 
[epoch: 0006] (0081/0391) | Loss: 0.4987 | top1: 83.2658 | top5: 99.2188 
[epoch: 0006] (0091/0391) | Loss: 0.4989 | top1: 83.2160 | top5: 99.2273 
[epoch: 0006] (0101/0391) | Loss: 0.5035 | top1: 83.1993 | top5: 99.2342 
[epoch: 0006] (0111/0391) | Loss: 0.5020 | top1: 83.2066 | top5: 99.2117 
[epoch: 0006] (0121/0391) | Loss: 0.5031 | top1: 83.1547 | top5: 99.2058 
[epoch: 0006] (0131/0391) | Loss: 0.5005 | top1: 83.2538 | top5: 99.2366 
[epoch: 0006] (0141/0391) | Loss: 0.5003 | top1: 83.2558 | top5: 99.2575 
[epoch: 0006] (0151/0391) | Loss: 0.4993 | top1: 83.2678 | top5: 99.2757 
[epoch: 0006] (0161/0391) | Loss: 0.4985 | top1: 83.4239 | top5: 99.2818 
[epoch: 0006] (0171/0391) | Loss: 0.4974 | top1: 83.5572 | top5: 99.2964 
[epoch: 0006] (0181/0391) | Loss: 0.4973 | top1: 83.6153 | top5: 99.3094 
[epoch: 0006] (0191/0391) | Loss: 0.4986 | top1: 83.5406 | top5: 99.2924 
[epoch: 0006] (0201/0391) | Loss: 0.4969 | top1: 83.6287 | top5: 99.2965 
[epoch: 0006] (0211/0391) | Loss: 0.4962 | top1: 83.7752 | top5: 99.2817 
[epoch: 0006] (0221/0391) | Loss: 0.4968 | top1: 83.6609 | top5: 99.2718 
[epoch: 0006] (0231/0391) | Loss: 0.4969 | top1: 83.6952 | top5: 99.2661 
[epoch: 0006] (0241/0391) | Loss: 0.4972 | top1: 83.6521 | top5: 99.2577 
[epoch: 0006] (0251/0391) | Loss: 0.4965 | top1: 83.7432 | top5: 99.2686 
[epoch: 0006] (0261/0391) | Loss: 0.4941 | top1: 83.8332 | top5: 99.2846 
[epoch: 0006] (0271/0391) | Loss: 0.4933 | top1: 83.8647 | top5: 99.2793 
[epoch: 0006] (0281/0391) | Loss: 0.4907 | top1: 83.9051 | top5: 99.2883 
[epoch: 0006] (0291/0391) | Loss: 0.4894 | top1: 83.9267 | top5: 99.2886 
[epoch: 0006] (0301/0391) | Loss: 0.4912 | top1: 83.8429 | top5: 99.2862 
[epoch: 0006] (0311/0391) | Loss: 0.4913 | top1: 83.8399 | top5: 99.2816 
[epoch: 0006] (0321/0391) | Loss: 0.4908 | top1: 83.8639 | top5: 99.2893 
[epoch: 0006] (0331/0391) | Loss: 0.4909 | top1: 83.9242 | top5: 99.2825 
[epoch: 0006] (0341/0391) | Loss: 0.4900 | top1: 83.9603 | top5: 99.2806 
[epoch: 0006] (0351/0391) | Loss: 0.4892 | top1: 84.0678 | top5: 99.2744 
[epoch: 0006] (0361/0391) | Loss: 0.4888 | top1: 84.0525 | top5: 99.2772 
[epoch: 0006] (0371/0391) | Loss: 0.4875 | top1: 84.0865 | top5: 99.2735 
[epoch: 0006] (0381/0391) | Loss: 0.4873 | top1: 84.1248 | top5: 99.2762 
[epoch: 0006] (0391/0391) | Loss: 0.4878 | top1: 84.0620 | top5: 99.2740 

Training Epoch: [0007 | 0200] LR: 0.050000
[epoch: 0007] (0001/0391) | Loss: 0.4693 | top1: 79.6875 | top5: 99.2188 
[epoch: 0007] (0011/0391) | Loss: 0.4853 | top1: 84.4460 | top5: 99.2898 
[epoch: 0007] (0021/0391) | Loss: 0.4632 | top1: 83.9658 | top5: 99.2188 
[epoch: 0007] (0031/0391) | Loss: 0.4662 | top1: 83.9466 | top5: 99.2692 
[epoch: 0007] (0041/0391) | Loss: 0.4633 | top1: 84.4322 | top5: 99.2378 
[epoch: 0007] (0051/0391) | Loss: 0.4545 | top1: 84.1299 | top5: 99.1881 
[epoch: 0007] (0061/0391) | Loss: 0.4544 | top1: 84.1445 | top5: 99.2444 
[epoch: 0007] (0071/0391) | Loss: 0.4481 | top1: 84.4850 | top5: 99.2958 
[epoch: 0007] (0081/0391) | Loss: 0.4473 | top1: 84.4715 | top5: 99.3056 
[epoch: 0007] (0091/0391) | Loss: 0.4521 | top1: 84.4952 | top5: 99.3218 
[epoch: 0007] (0101/0391) | Loss: 0.4545 | top1: 84.3209 | top5: 99.3038 
[epoch: 0007] (0111/0391) | Loss: 0.4512 | top1: 84.3117 | top5: 99.3102 
[epoch: 0007] (0121/0391) | Loss: 0.4515 | top1: 84.4331 | top5: 99.3091 
[epoch: 0007] (0131/0391) | Loss: 0.4498 | top1: 84.6135 | top5: 99.3022 
[epoch: 0007] (0141/0391) | Loss: 0.4500 | top1: 84.6964 | top5: 99.2852 
[epoch: 0007] (0151/0391) | Loss: 0.4493 | top1: 84.5095 | top5: 99.2808 
[epoch: 0007] (0161/0391) | Loss: 0.4494 | top1: 84.4672 | top5: 99.2770 
[epoch: 0007] (0171/0391) | Loss: 0.4483 | top1: 84.5989 | top5: 99.2873 
[epoch: 0007] (0181/0391) | Loss: 0.4473 | top1: 84.6642 | top5: 99.3008 
[epoch: 0007] (0191/0391) | Loss: 0.4475 | top1: 84.6859 | top5: 99.3128 
[epoch: 0007] (0201/0391) | Loss: 0.4465 | top1: 84.8142 | top5: 99.3431 
[epoch: 0007] (0211/0391) | Loss: 0.4479 | top1: 84.6379 | top5: 99.2965 
[epoch: 0007] (0221/0391) | Loss: 0.4479 | top1: 84.5694 | top5: 99.2859 
[epoch: 0007] (0231/0391) | Loss: 0.4474 | top1: 84.5779 | top5: 99.2898 
[epoch: 0007] (0241/0391) | Loss: 0.4467 | top1: 84.6181 | top5: 99.2998 
[epoch: 0007] (0251/0391) | Loss: 0.4463 | top1: 84.5306 | top5: 99.3152 
[epoch: 0007] (0261/0391) | Loss: 0.4465 | top1: 84.5965 | top5: 99.3175 
[epoch: 0007] (0271/0391) | Loss: 0.4466 | top1: 84.6402 | top5: 99.3139 
[epoch: 0007] (0281/0391) | Loss: 0.4459 | top1: 84.7031 | top5: 99.3133 
[epoch: 0007] (0291/0391) | Loss: 0.4464 | top1: 84.7106 | top5: 99.3020 
[epoch: 0007] (0301/0391) | Loss: 0.4465 | top1: 84.7176 | top5: 99.3148 
[epoch: 0007] (0311/0391) | Loss: 0.4473 | top1: 84.6991 | top5: 99.3117 
[epoch: 0007] (0321/0391) | Loss: 0.4479 | top1: 84.7060 | top5: 99.3039 
[epoch: 0007] (0331/0391) | Loss: 0.4476 | top1: 84.7408 | top5: 99.2990 
[epoch: 0007] (0341/0391) | Loss: 0.4475 | top1: 84.7393 | top5: 99.2989 
[epoch: 0007] (0351/0391) | Loss: 0.4473 | top1: 84.7534 | top5: 99.2900 
[epoch: 0007] (0361/0391) | Loss: 0.4471 | top1: 84.8078 | top5: 99.2902 
[epoch: 0007] (0371/0391) | Loss: 0.4468 | top1: 84.8320 | top5: 99.2903 
[epoch: 0007] (0381/0391) | Loss: 0.4469 | top1: 84.7913 | top5: 99.2905 
[epoch: 0007] (0391/0391) | Loss: 0.4474 | top1: 84.7960 | top5: 99.2920 

Training Epoch: [0008 | 0200] LR: 0.050000
[epoch: 0008] (0001/0391) | Loss: 0.5135 | top1: 77.3438 | top5: 100.0000 
[epoch: 0008] (0011/0391) | Loss: 0.4983 | top1: 83.6648 | top5: 99.1477 
[epoch: 0008] (0021/0391) | Loss: 0.4778 | top1: 84.6354 | top5: 99.1443 
[epoch: 0008] (0031/0391) | Loss: 0.4621 | top1: 84.4758 | top5: 99.2440 
